name,date,url,count_keyword
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/monster-hunter-rise,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/disjunction,7
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/warhammer-age-of-sigmar-tempestfall,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/hero-u-rogue-to-redemption,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/townscaper,5
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/grand-theft-auto-v-2022,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/winter-ember,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/next-space-rebels,6
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/young-souls,18
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/sifu,6
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/star-wars-tales-from-the-galaxys-edge,4
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/cris-tales,5
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/vampire-the-masquerade-bloodhunt,19
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/overwatch,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/galaga-wars,19
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/moonshot-a-journey-home,6
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/marvels-guardians-of-the-galaxy,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/1-2-switch,23
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/weird-west,13
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/horizon-worlds,1
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/pocket-build,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/aztech-forgotten-gods,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/lego-star-wars-the-skywalker-saga,16
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/tentacular,7
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/mini-motorways,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/nightmare-reaper,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/super-animal-royale,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/ghostwire-tokyo,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/castlevania-grimoire-of-souls,23
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/rogue-legacy,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/scarlet-hood-and-the-wicked-wood,5
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/lego-star-wars-battles,13
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/ashwalkers,8
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/super-smash-bros-ultimate,22
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/loop-hero,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/legend-of-keepers-career-of-a-dungeon-manager,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/dying-light-platinum-edition,18
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/toem,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/assassins-creed-valhalla,19
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/total-war-rome-remastered,21
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/spire-blast,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/beat-saber,16
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/doomsday-vault,2
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/tetris-beat,21
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/tinytopia,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/apex-legends,20
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/jupiter-hell,13
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/mlb-the-show-22,28
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/jars,17
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/shredders,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/black-book,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/wolfstride,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/conan-chop-chop,8
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/detonation-racing,16
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/lego-star-wars-castaways,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/loot-river,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/hades,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/triangle-strategy,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/monster-energy-supercross-the-official-videogame-5,16
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/assassins-creed-valhalla-dawn-of-ragnarok,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/nickelodeon-extreme-tennis,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/tunic,8
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/motogp-22,8
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/humankind,14
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/oddmar,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/life-is-strange-true-colors,10
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/rogue-legacy-2,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/beyond-blue,6
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/uno-valhalla,24
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/kirby-and-the-forgotten-land,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/after-the-fall,9
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/battlewake,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/nba-2k22-arcade-edition,18
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/valheim,5
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/carrion,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/medal-of-honor-above-and-beyond,13
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/disc-room,15
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/disney-melee-mania,11
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/falcon-age,8
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/vader-immortal-a-star-wars-vr-series-episode-i,7
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/tales-of-monkey-island,12
commonsensemedia,2022/05/04,https://www.commonsensemedia.org/game-reviews/mario-rabbids-kingdom-battle,14
